Engine_RPM,Lub_Oil_Pressure,Fuel_Pressure,Coolant_Pressure,Lub_Oil_Temperature,Coolant_Temperature,Temp_Pressure_Ratio,Coolant_Efficiency,High_RPM_Flag,Engine_Condition
443.0,3.753701112,11.987104188250001,1.311367047,77.05831073,70.58135448,20.528621867003885,0.018579510929782318,0,1
1109.0,3.342379779,6.255023324,2.533035214,78.07399428,82.82467069,23.35880403852814,0.030583100335898235,1,1
961.0,2.740949305,7.328920195,2.411328491,75.72736572,72.51043304,27.62815261918899,0.033254917808445625,0,0
444.0,2.787984979,6.705719157,3.247402112,76.38109685,76.65409236,27.396523806737484,0.04236436714622916,0,1
759.0,4.461656441,6.280398715,2.884601572,77.35625366,80.53164538,17.338012167216977,0.03581947889414897,0,0
512.0,3.673191084,2.054110366,1.593629712,75.10527572,65.15433706,20.446874121836455,0.024459303615236568,0,1
672.0,2.921114019,5.335439678,1.020365999,76.20837517,78.19937352,26.08880539215953,0.01304826308792659,0,1
978.0,4.366676299,6.638085427,2.829642622,81.59024106749999,78.48878212,20.161398565348524,0.03605155470082099,0,1
1120.0,3.212398953,4.940712555,1.703219401,78.96635064,80.65165141,24.581738381608794,0.02111822103110486,1,0
1445.5,3.644679433,6.772685814,2.555021061,76.69773856,78.78393133,21.043754319119568,0.03243073832274067,1,1
1445.5,2.694996591,6.910345735,4.7214003579999995,74.99732648,75.41020019,27.828356714978863,0.06341543911766667,1,0
1150.0,2.037447992,6.741540715,3.672668723,74.79773589,80.30494596,36.71148229731107,0.045734028945481904,1,0
658.0,2.222907415,6.896336889,4.7214003579999995,74.88337533,82.27938152,33.68713191772767,0.05800096984005623,0,1
1043.0,3.271046877,3.684830371,1.647410847,75.74725904,87.27825072,23.156885819218424,0.018875388008005665,0,1
1166.0,2.903701565,7.133190879,1.044955688,74.55840012,87.47013581,25.677018953564534,0.011946428095982625,1,1
692.0,3.441659878,3.112118876,2.621796537,77.73811218,88.90913992,22.58738949683046,0.029488492851905655,0,0
507.0,2.813954192,8.454621824,1.911499117,76.55782685,76.06720594,27.20649364785395,0.025129082807481388,0,1
871.0,5.44632147,5.538444092,3.868734924,75.61115174,78.83181307,13.882976272423376,0.049075808018834904,0,0
1062.0,3.773596689,5.449410831,2.931592052,76.84934663,78.08526234,20.365013265465052,0.037543474455336,0,0
947.0,3.627311652,6.021423377,0.916075248,75.41249947,83.85940729,20.790190285529953,0.010923941363335148,0,0
1102.0,2.298200702,5.776612322,2.948954802,74.32952079,75.43617098,32.342484590364556,0.03909205310515881,1,1
1145.0,2.703077441,6.981580184,3.148921178,76.49702907,86.10037236,28.299976874395437,0.03657267781414274,1,1
1020.0,4.944488187,4.264668457,0.765935329,77.31950699,89.4175268,15.637514756995008,0.008565829948676237,0,0
840.0,1.968734217,5.433646975,4.7214003579999995,76.68647322,77.26307437,38.95217168361939,0.06647640165603212,0,1
637.0,2.707888742,2.826664821,1.800779117,81.59024106749999,76.77691719,30.832327209402017,0.023454694235034313,0,1
623.0,3.358743877,7.225840004,1.415235676,77.58954772,68.96677851,23.100763428648893,0.02052054201422203,0,1
986.0,5.081854974,5.973854555,1.66673286,75.60820406,76.71485994,14.878071973094448,0.021726336479054777,0,1
608.0,3.605828147,4.606148078,1.708640321,77.48875159,81.18795761,21.4898626420867,0.02104548964278349,0,0
813.0,4.126410917,10.54702839,1.94439978,74.87392072,73.7879134,18.145047167148135,0.02635119615674076,0,0
1330.0,4.325024041,4.92614776,2.114454043,79.9955178,68.98541131,18.495970667831024,0.030650741988016417,1,1
458.0,2.724408765,4.24636014,2.320234166,76.07455116,86.1236426,27.923324920003328,0.026940734227606858,0,1
505.0,5.057217264,7.228556842,2.673137979,73.05653462,66.55585505,14.445994863629018,0.04016382896729083,0,1
496.0,3.862497953,7.577795122,1.55017116,75.5509998,78.0342418,19.56013976429931,0.019865268428865546,0,0
495.0,2.073846717,3.149150129,1.646737339,77.5038916,90.15148796,37.372044406500855,0.01826633565638599,0,1
1070.0,2.73668835,6.128955693,1.686794762,77.23429607,87.62481534,28.221809059844173,0.019250194770225007,1,1
392.0,4.047989298,5.521011136,3.06641179,78.77582781,77.16657185,19.460483220378315,0.03973756662354569,0,1
651.0,2.361665259,3.51870815,3.861779582,81.59024106749999,68.28388923,37.32826579636788,0.056554769002573994,0,0
521.0,3.862178914,4.125374513,2.088210858,75.43733017,71.58877479,19.53232407140629,0.029169529219149247,0,1
1279.0,3.010864717,8.296537173,4.610470493,81.46698365,71.33866443,27.057669907923664,0.06462793395191686,1,1
793.0,3.256237696,2.886346966,1.848473417,76.15365263,69.03976335,23.387006643755775,0.026774040455919378,0,0
663.0,3.759915357,3.33087856,1.026883373,77.37245687,86.66814203,20.578244328280498,0.011848452602624692,0,0
715.0,3.018940128,11.987104188250001,3.183512108,81.59024106749999,64.73551646,28.551358173871012,0.04917721031803444,0,1
1412.0,1.951212323,4.580445076,2.391631124,77.93453742,80.82869404,39.941597591068515,0.029588887367355512,1,1
692.0,4.388337777,5.776996955,2.871170894,80.33926034,74.97878641,18.307446787954945,0.038293109711056476,0,0
659.0,4.950683271,5.938334049,1.620601577,75.81354596,64.80112628,15.313754043628455,0.02500884892027219,0,0
511.0,2.734523721,4.236959398,2.187174858,81.59024106749999,86.8369398,31.199707658341428,0.025187148039042255,0,0
503.0,3.575904263,4.113753953,2.346525707,75.61839646,76.77085766,21.14665016131054,0.030565318384121853,0,1
964.0,2.476848742,11.987104188250001,3.041142874,73.6391814,78.21803389,29.730996548678224,0.03888032877784727,0,0
1410.0,3.056365584,6.106959082,1.234190959,76.69443814,84.71609734,25.093345685311185,0.01456855305841925,1,0
720.0,2.270729482,7.764403839,2.25672229,74.88641358,73.34727299,32.97901144703594,0.030767637268636783,0,0
556.0,2.34633547,4.898032196,0.096121341,76.81612404,90.49220542,32.73876435069193,0.001062205750803327,0,1
742.0,2.912564838,7.372081941,1.197321124,79.53054695,81.23006209,27.306017676369407,0.014739877001120729,0,1
746.0,2.752856752,7.234147085,1.8480256,77.28184297,82.58962991,28.073325251614836,0.022376000498050906,0,0
1221.0,4.308697894,10.51378308,1.950314536,81.03174064,75.92288869,18.806549596535717,0.02568809708971046,1,1
1306.0,2.826025825,7.786784613,1.088878999,77.19207384,79.42316298,27.314709284371105,0.013709841791042707,1,0
635.0,4.724717655,4.707666811,1.497196296,75.31295277,78.43010314,15.94020177910504,0.019089561737888592,0,1
660.0,3.094095829,7.547823706,1.640363219,77.16290552,84.43770336,24.93875748668675,0.01942690473243113,0,1
1040.0,2.405620624,4.027048735,2.310443897,77.64123326,78.22876958,32.27492834298215,0.02953445272633674,0,0
827.0,2.076773408,7.526720771,1.333690427,75.85254135,74.76097514,36.524226021869396,0.01783939313930142,0,0
660.0,3.912869881,4.416023593,1.167141442,81.59024106749999,73.03615434,21.859479788819485,0.015980324437218994,0,0
790.0,3.295898524,6.806455047,2.305842976,75.557419,82.12188053,22.9246800075329,0.02807830216646891,0,1
952.0,2.125976804,4.091052236,1.116571647,75.22977884,88.18107978,35.385982903696814,0.01266225872699333,0,0
1104.0,2.676771144,5.913841271,2.776810346,77.94862759,82.65963533,29.1203929647562,0.033593305062552106,1,1
1365.0,2.687138745,6.73114367,2.895105755,76.52289793,69.08990044,28.47746439307882,0.04190345819812272,1,0
1239.0,5.454041621,6.498405082,4.7214003579999995,75.5310237,73.2892284,13.848633536124606,0.070499698111162,1,0
1364.0,5.175861635,6.618934097,1.561092486,76.55778753,65.66027195,14.791312621709988,0.023775297293754202,1,1
1054.0,2.286860356,9.00391165,3.412943467,74.32379905,83.03921976,32.50036621387826,0.04110037975867417,0,1
757.0,4.853119363,1.706015267,1.926126717,77.01746499,87.87343543,15.86968282238806,0.02191932872061606,0,0
944.0,4.895632399,6.179439809,3.076564596,80.48777988,82.66876686,16.440731925959298,0.037215561727322946,0,0
802.0,2.26317908,3.349223692,2.899872313,76.58041484,84.18325687,33.837540969139745,0.03444713855010537,0,1
591.0,4.589245413,4.457475503,2.878408991,76.52462393,72.59630732,16.674772657227688,0.0396495234711065,0,1
619.0,4.110496127,7.104509845,0.52724537,77.73618169,65.38934333,18.911629956147138,0.008063169671840165,0,1
772.0,5.002970824,5.491240271,1.458995842,75.68086376,75.66755652,15.127184711321433,0.019281656618769853,0,1
830.0,3.671951001,6.420927739,1.719839676,77.14451037,82.4254059,21.009133931523287,0.020865407421669733,0,1
943.0,2.430695344,9.327169889,2.299295657,76.66755792,84.4795503,31.541409790103252,0.02721718627567079,0,1
511.0,2.702923616,4.824924868,1.267032321,81.59024106749999,75.75982755,31.741502986668195,0.016724329528915356,0,1
717.0,2.205233758,5.687136113,1.861161112,75.0773054,70.18183887,34.04505537231124,0.02651912719824122,0,1
967.0,3.767958612,10.15562084,3.454069859,77.93056777,74.42633712,20.68243730751467,0.046409241575746114,0,0
538.0,4.322346291,8.600300417,0.804265273,81.59024106749999,65.29031814,19.681142560726865,0.012318293062616711,0,1
599.0,4.452970768,4.33640792,1.547591038,80.8820811,78.14311349,18.163622739505932,0.019804573543106208,0,1
497.0,2.386468827,7.981278977,1.205400055,75.99445937,77.85545712,31.843893584619618,0.015482537764078572,0,1
1312.0,5.22160709,5.70050871,1.186812363,77.79899255,77.18852885,14.899434447872254,0.015375501783514042,1,1
547.0,3.29250378,11.987104188250001,4.7214003579999995,74.7506467,90.2218738,22.70328348719466,0.07866796721306846,0,1
766.0,2.828335928,4.557105875,1.505860682,81.59024106749999,83.46084302,29.28986874928246,0.018042720724006412,0,1
429.0,2.605518488,11.39798288,2.644227896,76.13209131,83.70553265,29.21955520969614,0.031589643029408525,0,1
660.0,2.758412536,6.428925087,2.428280734,76.00207883,73.04131136,27.552832594145375,0.033245305824695426,0,1
523.0,3.122546045,7.693848429,2.129010617,76.17490001,86.08050178,24.3951246553996,0.024732785857141178,0,0
524.0,4.759206649,4.698889627,2.162535957,76.01309809,74.12919813,15.971800280194136,0.02917252596213939,0,1
1056.0,4.046877485,5.985180483,1.754943676,81.59024106749999,88.3629112,20.28578206883868,0.01986063668757894,0,0
760.0,4.78276009,4.614520971,1.990240322,75.06874646,77.32862948,15.69569559153865,0.025737431729793536,0,1
718.0,2.612729693,6.104042078,2.253182617,81.59024106749999,83.66265555,32.21241399961385,0.026931760678495464,0,0
837.0,2.84670244,10.35611044,4.7214003579999995,77.27342546,79.20521619,27.144890303322324,0.08098604766904051,0,1
1087.0,3.458833025,11.05046504,1.298160489,73.88789635,73.07453989,21.362088258076582,0.017764880777273957,1,0
913.0,2.871362313,6.143666741,3.194376299,77.07371934,74.24809502,26.842213186072417,0.04302300682784575,0,0
508.0,2.001759521,1.611218531,2.913602076,74.82302627,82.29960194,37.37862889375512,0.035402383575611256,0,1
913.0,4.29636711,5.158697165,3.034383234,75.65003892,84.70753392,17.607908491786215,0.03582188140273037,0,0
501.0,3.432614917,11.52678254,1.77766265,81.59024106749999,80.25846453,24.328207031444304,0.02214922326772802,0,1
794.0,2.622901507,5.564285686,2.075083359,75.5659365,83.23448461,28.810054932802327,0.024930572571247644,0,0
609.0,2.405668359,11.987104188250001,2.497761301,77.7578079,80.5443895,32.3227462376912,0.031010990542053838,0,1
402.0,2.604033543,11.987104188250001,4.7214003579999995,76.61938765,67.76555192,29.42334896413429,0.07240812539670083,0,1
1127.0,2.748911333,4.274009921,1.477182456,76.62223417,76.55916315,27.87366520344583,0.019294652595742225,1,0
947.0,4.107378854,10.0447423,1.607816771,79.31146756,79.19442534,19.309508662139105,0.020302145815153914,0,0
577.0,3.581444453,4.80558017,1.345729939,76.50266739,72.33354093,21.360841524686354,0.01860450797372571,0,1
1038.0,2.555880527,11.48953876,2.023001732,81.59024106749999,76.85127278,34.75976996244003,0.026323594376780078,0,1
774.0,2.500272733,5.423664757,4.7214003579999995,75.19653356,89.31738614,30.07533240974636,0.06514889836654147,0,0
599.0,2.823346238,6.855151025,1.882604131,74.42610394,63.75909995,26.360955287128338,0.02952683040501421,0,0
613.0,3.646861409,6.464329734,2.667311062,76.71728627,79.65369886,21.03652364761416,0.033486342758395786,0,1
902.0,2.656422256,4.166406404,2.673558282,77.27070443,78.64121166,29.08826119622753,0.03399691110506982,0,1
934.0,1.400021094,5.883697895,1.32693576,75.59719262,83.94896656,53.99718114532923,0.01580645735587004,0,1
514.0,4.881438774,5.069417977,2.625229713,81.59024106749999,82.40921105,17.310314438453712,0.03185602288325754,0,1
861.0,2.506005539,6.829980847,2.286770681,75.84301896,88.91946405,30.264505716242155,0.025717324158793107,0,0
936.0,2.699290177,7.592114927,3.04945035,77.64922778,75.83487075,28.76653589955994,0.040211716850588816,0,1
848.0,4.105940382,4.40864833,2.524463228,78.27825038,65.00120896,19.064633944312348,0.038837173467857915,0,1
802.0,1.838493129,10.00400448,2.716342999,76.88147563,82.98180192,41.817657307110885,0.03273420118809587,0,0
1004.0,5.752859346,10.42608592,2.379816882,75.17261642,81.56342796,13.067000581592177,0.02917749954265164,0,1
624.0,3.960863527,5.624983539,1.924659209,77.6505954,78.25000108,19.604461216772442,0.0245962834816104,0,0
882.0,2.69936379,8.504689695,2.788358388,81.59024106749999,87.69749999,30.30841522846389,0.03179518673072724,0,0
519.0,4.705668306,10.64308048,1.658815376,77.05197516,77.00550862,16.374289505648807,0.021541515739942396,0,1
1136.0,3.242379685,5.670976506,1.52319078,75.66424171,80.62387924,23.33602139812321,0.018892551367638708,1,1
438.0,1.907968715,3.75770576,3.439984805,73.29028902,70.55667982,38.41273100748929,0.048754913266552284,0,1
800.0,2.841431392,6.841369399,1.655518342,81.59024106749999,70.31626348,29.390791227663048,0.02354388956504888,0,1
914.0,2.838539188,7.138840363,2.938865056,75.51859466,75.96701563,26.604739148663818,0.03868606699404706,0,0
682.0,3.809118973,4.131017538,1.506432968,77.44150653,84.55555101,20.330555983923055,0.017815896768526067,0,0
476.0,2.4741565,0.6747552422499998,1.694347537,77.21324758,74.00073851,31.207907656609436,0.022896359835260786,0,1
437.0,3.865330061,5.742246813,3.876969706,75.60273741,82.4063851,19.559193190979613,0.04704695760280353,0,1
624.0,2.175531152,4.239902887,2.035792918,79.97243411,84.53804096,36.75995815388811,0.024081382711047858,0,0
515.0,4.126271232,6.829178655,2.515842734,74.39638996,70.51546131,18.029932056584688,0.03567788804415325,0,1
966.0,3.126419403,1.227288627,1.255899093,75.08965124,77.26052714,24.017779306239802,0.016255378257052883,0,1
997.0,3.999723734,5.764710367,1.739753377,75.90665236,79.49740748,18.977973832229683,0.021884403934023734,0,0
496.0,2.243801597,4.784863021,3.104228456,77.57007604,77.06107191,34.5708266469337,0.0402827053797726,0,1
770.0,3.38405726,3.25134542,2.150215164,81.59024106749999,80.02082069,24.454029291454717,0.02687069621954911,0,0
585.0,3.188286734,8.199123169,1.715540114,81.59024106749999,88.48830724,25.791301263181808,0.019387195523438743,0,1
1051.0,2.472222762,4.459658042,4.7214003579999995,76.9314273,77.43391761,31.11832334953641,0.07534722198075289,0,0
823.0,2.605706851,11.987104188250001,4.7214003579999995,76.74708737,85.02059059,29.45346186603706,0.056062388533450434,0,0
716.0,3.568895727,5.312266428,2.46106708,81.59024106749999,79.79241081,23.437666709392207,0.030843372884925616,0,1
655.0,2.298978486,7.06818006,2.704181302,76.86676342,80.54501021,33.43518170704621,0.03357354223370952,0,1
641.0,4.333003294,8.515631333,1.888784316,77.09910285,81.04273841,17.793455859302192,0.023306027820093254,0,1
740.0,2.303762518,5.533739511,2.771018148,77.12922331,83.08821532,33.479676271909895,0.033350314931279955,0,1
844.0,2.244778673,5.635379359,2.390453876,76.32410671,71.41283542,34.0007269438273,0.03347372866433652,0,1
1445.5,3.727537246,11.987104188250001,4.446768655,77.00818996,90.36922152,20.659267735724725,0.049206672141309374,1,1
1102.0,4.19969754,8.594018607,1.262384264,75.557876,82.04109004,17.991266104368076,0.015387219543091288,1,0
609.0,1.986932343,5.911557269,2.341821436,74.80752083,76.71593836,37.64975747339777,0.030525878794712566,0,1
857.0,3.831351927,5.561266916,1.784548486,75.85837917,87.51319078,19.7993764643276,0.020391765745191356,0,1
545.0,2.059760722,5.192816665,1.357459983,75.48549773,71.31093574,36.64770229073239,0.019035789797364394,0,1
1062.0,3.505451377,10.6759663,2.828360427,78.63886486,64.56515493,22.43330641410862,0.043806298150549476,0,1
1131.0,2.508808819,3.53847824,4.7214003579999995,76.65216551,70.02228737,30.553211121345313,0.0729340970684717,1,0
870.0,2.79386594,7.302392432,0.909014064,75.86929532,83.8800735,27.15566779127563,0.010837068043341665,0,1
496.0,4.130983299,8.779807104,2.847980658,77.01372843,75.72165465,18.642953228264794,0.03761117835002302,0,1
1244.0,2.62269804,6.734493785,1.901958576,80.9883977,80.75609565,30.87980257917911,0.023551888692627747,1,0
437.0,3.57372089,11.6261141,1.593850041,75.83741084,84.03176324,21.22085444675004,0.01896723309789257,0,1
664.0,2.695342438,6.504262966,2.717839066,74.71322674,77.57198357,27.719382029779773,0.035036348703748894,0,1
939.0,3.745621043,4.112282063,2.222779829,75.70185833,80.18186499,20.210762770962997,0.02772172771582723,0,0
876.0,2.388290392,7.845205082,1.215945293,81.59024106749999,75.92636551,35.232232416902846,0.016014796504909116,0,1
924.0,3.503636823,8.331432367,1.175183395,76.62563683,72.25480208,21.8703138199093,0.01626443310575877,0,0
986.0,1.942899911,5.536674662,2.402848057,81.59024106749999,75.72589961,43.77035498253209,0.0317308618236962,0,1
1180.0,4.757536297,7.083491927,2.107712108,81.59024106749999,77.66952102,18.071088124795445,0.027136926819173523,1,0
701.0,5.140775691,4.190698705,2.652710278,78.34693229,79.3772262,15.240293877665708,0.033419034715526506,0,0
671.0,3.891139206,5.835049981,2.966185155,76.96302232,79.22413911,19.779046249829797,0.037440421421071596,0,1
468.0,4.652435933,7.387504495,2.398885434,76.72524393,75.26056153,16.491413323025768,0.03187440254539913,0,1
438.0,2.549719908,2.511656714,1.63878164,78.77546485,73.31035807,30.895732744147363,0.022354025858599927,0,1
564.0,4.466341634,11.987104188250001,2.251245242,76.23282018,84.04514084,17.068291328114736,0.026786143963822763,0,0
1055.0,2.350579157,5.377645553,1.639414813,77.8195001,77.79360383,33.10652179836376,0.021073902381262135,0,0
913.0,2.118020498,4.401607243,2.803115815,76.68693785,79.75941794,36.20689125644147,0.035144637303003864,0,1
943.0,2.754325458,6.749639188,4.194541193,75.72395446,72.42308028,27.492740278770647,0.0579171885092872,0,0
1328.0,5.228626932,6.658992046,2.335456781,77.77601619,78.90993998,14.87503644867046,0.0295964840626153,1,0
1033.0,5.31543275,8.592938962,1.478252572,79.2062231,80.88523742,14.901180548281793,0.018275925485933993,0,0
749.0,4.004925144,10.4608762,2.764298573,73.97935882,84.59353089,18.472095272700056,0.03267742277591553,0,0
867.0,3.689791422,4.967079187,3.891220889,75.39543837,74.00223888,20.433523130999355,0.05258247517767533,0,0
728.0,4.959775303,10.05910744,1.219871551,78.00626164,70.34910991,15.72778137606691,0.017340255655837338,0,0
1445.5,3.131417882,10.06651319,1.195838473,77.42217605,78.13494824,24.724319451274056,0.015304783581949168,1,1
785.0,2.822695859,5.155622487,1.850019203,76.43799785,74.77856767,27.079785307468367,0.024739965750135637,0,1
1056.0,2.794223696,3.956211378,3.089015721,80.61408487,80.65369604,28.85026169715798,0.0382997416444252,0,0
1234.0,2.981909274,11.987104188250001,2.102405305,77.37659228,74.82047801,25.948674211742635,0.028099330035274657,1,1
1227.0,3.940626661,10.92096968,4.7214003579999995,76.78540942,80.76538526,19.485583392087797,0.06313559185763488,1,0
788.0,2.381806247,4.507775548,3.143403568,75.74896013,70.28692613,31.803157887174688,0.044722450405443565,0,0
758.0,2.489096572,6.01154008,1.479685486,75.51994694,75.42045839,30.3403041045207,0.019619152648854644,0,1
1016.0,2.959178551,3.723164495,3.245940461,76.14259172,88.48879147,25.730989329545192,0.03668193911429402,0,1
989.0,2.226645501,4.804791108,0.816790656,74.8576506,77.09350566,33.6190249262314,0.010594804958049691,0,0
713.0,2.915655458,7.350828619,2.679591277,80.37584068,80.66400936,27.56698856837288,0.03321916798160999,0,1
496.0,2.325606557,2.679709168,1.871160927,75.69432891,78.92387811,32.54820927562426,0.023708426040495285,0,0
729.0,2.443082461,3.569613169,3.349934348,75.71365301,85.49738395,30.991034571550635,0.03918171753604866,0,1
968.0,5.188625628,6.270315745,2.241498156,76.78155977,65.99415978,14.798053526092634,0.03396509878256382,0,1
775.0,2.980303187,5.28891295,2.323533268,76.33021658,81.51293934,25.611560901907662,0.028505085043103045,0,0
910.0,1.967138647,6.355524867,1.218696154,75.72149397,72.26941521,38.49321657397136,0.01686323530443301,0,0
770.0,2.529830793,5.465059657,2.946363813,76.97859681,75.88448659,30.42835790559531,0.0388269585181363,0,1
779.0,4.192865351,9.923987128,1.748082379,75.12843976,70.22920585,17.918161798847617,0.02489110275194718,0,1
1113.0,2.588230063,8.252508528,2.978393242,78.47251709,86.36104026,30.318988335620762,0.034487695296781966,1,1
493.0,3.502777152,3.242639921,2.131477695,75.9795127,82.06761295,21.69122082363063,0.025972215084391584,0,1
908.0,4.310204122,6.312015816,1.236920125,78.28511671,74.12356306,18.162739975682292,0.016687272898616108,0,0
646.0,3.106196639,4.611090903,0.945005808,81.46260335,86.15051843,26.22583590722892,0.01096924110523893,0,1
672.0,2.32605535,11.987104188250001,1.562839487,81.59024106749999,86.90970581,36.80426587011354,0.017982335487553527,0,1
491.0,4.366642917,6.027272684,1.743479133,81.59024106749999,71.84542974,19.702895834475214,0.024267084758340815,0,0
850.0,2.656819448,4.487179536,1.639153294,77.70383843,87.95864538,29.24693979054312,0.018635499522741742,0,1
959.0,2.508923105,4.144428464,1.845369105,74.25840802,79.4664208,29.597721776331603,0.023221998504807457,0,1
819.0,3.329368548,8.768221001,2.534005949,81.59024106749999,75.29174797,24.79384870731349,0.03365582573550656,0,1
1118.0,4.639605027,6.793962355,3.806152874,76.05772227,77.6916399,16.39314593104048,0.048990507587419324,1,1
895.0,3.148692434,4.657545862,2.619061223,73.14849032,83.69427403,23.231386314564375,0.03129319482550508,0,1
591.0,2.761086478,5.205312086,2.167501472,78.62024306,81.32327912,28.474386328148903,0.026652903024257688,0,1
596.0,2.377026133,4.259547464,1.145969071,76.68650945,77.17053556,32.2615340173881,0.014849826590992234,0,1
1387.0,2.275494853,4.467212029,0.931876392,79.2764697,73.47308088,34.83922171719367,0.01268323555836713,1,1
766.0,2.729667468,6.526565475,1.149970845,74.00717939,78.0296752,27.11215935918536,0.0147376090192927,0,1
419.0,3.985887617,7.982368251,3.026964978,75.22677098,80.88261725,18.873279482129462,0.03742417197806492,0,1
773.0,2.122444506,5.811515566,1.529038367,77.81354364,79.16578699,36.66222764365647,0.01931438346205216,0,1
566.0,2.626329623,4.498955993,1.013905411,76.50507514,81.79986657,29.130035495167544,0.012394951893134856,0,1
469.0,0.792881489,3.320240955,2.486209498,74.67152885,81.49200185,94.177414766206,0.03050863203208942,0,0
793.0,2.54875706,5.623915517,2.076914078,75.05301056,79.76490726,29.44690639130589,0.02603794261591924,0,0
575.0,3.053737561,4.842039906,1.73286647,75.79602838,78.34725982,24.82074076960931,0.022117767411153857,0,1
790.0,3.728301954,9.260903495,2.20711127,81.59024106749999,83.73275861,22.84067709393476,0.026358993859022458,0,0
625.0,2.294546128,5.764743341,1.766447385,76.41053777,76.8426266,33.30093774867881,0.022987857952788928,0,0
1207.0,4.086940707,7.139836656,1.218756384,76.57876988,80.5158562,18.737431093345194,0.015136849330306196,1,0
1103.0,2.681551515,4.254654193,2.654467989,77.26638169,90.17093883,28.814058300871388,0.029438176239957866,1,0
515.0,2.537223556,5.157854314,2.500517053,74.92043518,68.8768363,29.528511590091828,0.036304179856762674,0,1
469.0,2.353411202,4.812231902,2.625579108,76.84589582,89.32162689,32.65298293587369,0.029394662853973907,0,1
793.0,4.863275896,3.840321356,2.208231245,77.3315183,67.6456574,15.901116850805126,0.03264409468212219,0,1
1219.0,3.534511647,5.324804442,1.839233549,76.10388757,86.81848038,21.531655620542363,0.02118481619293231,1,1
1281.0,3.713698073,4.722817251,1.31197659,78.15479392,74.3908457,21.045004839842832,0.017636263946922706,1,1
742.0,4.164480307,5.912943638,0.849092232,81.59024106749999,83.79212485,20.065659361995394,0.010133317820976586,0,1
818.0,4.270126792,7.289245084,1.888904983,76.19625178,90.17590564,17.844025597261467,0.020946892294499166,0,1
786.0,2.148277987,4.961638494,1.355645573,77.6819615,78.05040425,36.16010682513222,0.017368847554687716,0,1
1188.0,3.193229919,5.985348266,1.482826603,79.49192828,80.98364135,24.893894362888183,0.01831019917456453,1,0
807.0,4.332960574,6.131091036,3.758370784,76.68813773,79.57285341,17.698785027070958,0.04723182119202077,0,0
948.0,5.008724434,7.620823183,2.250333241,79.51933104,73.9502945,15.876164098829317,0.030430348603953158,0,0
669.0,2.567109319,4.835983865,2.50694498,77.34346121,86.72214731,30.128620015344193,0.028907782587977066,0,0
772.0,4.289009036,5.147458553,1.09504888,74.10160921,72.20830312,17.27709328379228,0.015165137978387104,0,0
1272.0,2.487722975,6.201752963,2.193351857,73.84978132,84.73806416,29.68569332765036,0.025883903281748045,1,0
571.0,2.398626238,11.987104188250001,2.78101273,81.59024106749999,87.42785403,35.247683495072316,0.03180923014587231,0,0
678.0,2.881715196,6.625433849,2.103746623,77.04260099,79.27471851,26.734980992202118,0.026537421545490898,0,1
1445.5,3.828955562,5.988194623,4.7214003579999995,77.75769135,90.46501369,20.307807205102268,0.052838591838165895,1,0
1182.0,4.632764933,8.133636369,3.200304884,76.12324451,83.41833933,16.431492987645616,0.03836452403277542,1,1
727.0,3.473620845,8.369935497,4.156784276,77.37481623,87.40956518,22.274974639611248,0.04755525630907846,0,1
726.0,4.505772998,8.737894707,1.774733901,75.76638533,83.5370115,16.815402232564935,0.02124488139008899,0,1
705.0,4.856314981,6.228000707,1.848073537,76.99639827,77.87114376,15.854902033999677,0.02373245656562834,0,1
649.0,2.402906215,6.599094537,2.370229065,81.59024106749999,83.53906904,35.4501634430206,0.028372701446614065,0,0
852.0,2.399296696,5.423045006,2.714086526,74.7148213,80.17966073,31.140300999272498,0.033850062488285114,0,1
687.0,2.786011084,3.598678155,3.207801818,77.21461684,81.02542684,27.71511473283141,0.03959006379977992,0,0
1077.0,2.349536613,9.083034779,1.552987314,75.59733002,82.30114607,32.17542114548014,0.018869570937434212,1,0
540.0,2.128739979,2.860023101,4.254746334,75.56231086,74.62319491,35.496261452982274,0.05701640541029471,0,0
674.0,3.091649428,4.374950404,2.921794118,81.59024106749999,78.49543914,27.11884544886374,0.03722246986590972,0,1
526.0,4.866115234,3.88441481,2.785692621,75.987798,77.70955787,15.61570048096399,0.035847490287619105,0,1
829.0,3.736467238,5.939747923,4.7214003579999995,76.29288063,72.60017326,20.41845298524199,0.06594440218282199,0,0
1398.0,2.331350653,9.947143241,4.7214003579999995,74.22997971,88.30997313,31.839903454454735,0.06122992035157921,1,0
526.0,2.616772334,6.075384154,3.066717555,77.8206168,84.82992755,29.73916216893173,0.03615136359974411,0,0
515.0,2.276880306,5.903258497,1.45498406,81.59024106749999,78.06543861,37.35681154422529,0.018638005318446,0,1
687.0,3.644117127,7.678730165,3.373525215,81.59024106749999,74.96335689,22.708101657018997,0.045002323201057494,0,1
708.0,2.952594528,2.74168756,2.403640688,76.03465351,81.35474765,25.75181007380096,0.02954518030515949,0,1
1445.5,3.538627495,8.947378925,1.772377668,81.59024106749999,77.26403286,24.996146074991145,0.022939233203261505,1,0
1398.0,3.97481469,6.205066425,1.437079563,77.40207469,81.81031582,19.473127862974664,0.01756599456432706,1,0
605.0,2.537823493,6.773409707,3.003143453,74.57753767,74.82230072,29.386416303460393,0.04013701027770267,0,1
806.0,3.565652185,7.266656726,2.460797601,81.59024106749999,74.40495384,24.763407146510563,0.03307303444192285,0,1
